,FL_DATE,DEP_HOUR,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,DISTANCE,CANCELLED,LATITUDE,LONGITUDE,ELEVATION,MESONET_STATION,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,RANGE,WIDTH,WIND_DIR,WIND_SPD,WIND_GUST,VISIBILITY,TEMPERATURE,DEW_POINT,REL_HUMIDITY,ALTIMETER,LOWEST_CLOUD_LAYER,N_CLOUD_LAYER,LOW_LEVEL_CLOUD,MID_LEVEL_CLOUD,HIGH_LEVEL_CLOUD,CLOUD_COVER,ACTIVE_WEATHER
4246,2022-01-01,0,AS,146,AS,146,N528AS,SNA,PDX,2022-01-01 00:00:00,2022-01-01 21:11:00,0,0,0,859,1,33.675556,-117.86833,56,SNA,2009,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
4247,2022-01-01,21,AS,1460,AS,1460,N285AK,LAS,SEA,2022-01-01 21:08:00,2022-01-01 21:05:00,15,3,130,867,0,36.08,-115.15222,2181,LAS,2018,Boeing,B739,Medium Range,Narrow-body,50.0,10.0,0.0,10.0,7.22,-13.89,20.64,30.24,22000.0,1.0,0.0,0.0,1.0,1.0,0.0
4248,2022-01-01,19,AS,1462,AS,1462,N260AK,SEA,SAN,2022-01-01 19:04:00,2022-01-01 19:05:00,18,-1,134,1050,0,47.45,-122.31167,433,SEA,2016,Boeing,B739,Medium Range,Narrow-body,140.0,8.0,0.0,10.0,-2.78,-6.72,74.25,30.26,7000.0,2.0,0.0,1.0,0.0,3.0,0.0
4249,2022-01-01,14,AS,1465,AS,1465,N552AS,SEA,FAI,2022-01-01 14:38:00,2022-01-01 13:20:00,13,78,201,1533,0,47.45,-122.31167,433,SEA,2006,Boeing,B738,Medium Range,Narrow-body,130.0,7.0,0.0,10.0,-4.39,-8.28,74.27,30.23,8000.0,1.0,0.0,1.0,0.0,4.0,0.0
4250,2022-01-01,18,AS,1466,AS,1466,N272AK,SJC,SEA,2022-01-01 18:07:00,2022-01-01 18:14:00,12,-7,103,696,0,37.363056,-121.92861,62,SJC,2017,Boeing,B739,Medium Range,Narrow-body,0.0,0.0,0.0,10.0,6.72,3.28,78.66,30.24,8500.0,2.0,0.0,1.0,0.0,1.0,0.0
4251,2022-01-01,21,AS,1467,AS,1467,N579AS,SEA,OAK,2022-01-01 21:53:00,2022-01-01 21:45:00,16,8,100,672,0,47.45,-122.31167,433,SEA,2007,Boeing,B738,Medium Range,Narrow-body,160.0,7.0,0.0,10.0,-0.61,-6.11,66.34,30.21,6500.0,2.0,0.0,1.0,1.0,3.0,0.0
4252,2022-01-01,22,AS,147,AS,147,N587AS,PDX,SEA,2022-01-01 22:43:00,2022-01-01 22:30:00,10,13,30,129,0,45.58861,-122.59695,31,PDX,2007,Boeing,B738,Medium Range,Narrow-body,110.0,7.0,0.0,10.0,0.61,-7.22,55.75,30.3,1800.0,3.0,1.0,1.0,0.0,3.0,0.0
4253,2022-01-01,15,AS,1474,AS,1474,N577AS,SEA,DEN,2022-01-01 15:36:00,2022-01-01 15:05:00,14,31,126,1024,0,47.45,-122.31167,433,SEA,2007,Boeing,B738,Medium Range,Narrow-body,120.0,8.0,0.0,10.0,-3.89,-7.78,74.36,30.25,8000.0,1.0,0.0,1.0,0.0,4.0,0.0
4254,2022-01-01,13,AS,1477,AS,1477,N590AS,SFO,SEA,2022-01-01 13:02:00,2022-01-01 12:50:00,14,12,100,679,0,37.61889,-122.37556,13,SFO,2008,Boeing,B738,Medium Range,Narrow-body,360.0,9.0,0.0,10.0,7.78,3.89,76.4,30.11,20000.0,1.0,0.0,1.0,0.0,1.0,0.0
4255,2022-01-01,11,AS,1478,AS,1478,N302AS,SEA,SAN,2022-01-01 11:54:00,2022-01-01 11:52:00,17,2,127,1050,0,47.45,-122.31167,433,SEA,2003,Boeing,B739,Medium Range,Narrow-body,120.0,6.0,0.0,10.0,-5.0,-8.89,74.15,30.24,16000.0,1.0,0.0,1.0,0.0,4.0,0.0
4256,2022-01-01,12,AS,1480,AS,1480,N248AK,SEA,BNA,2022-01-01 12:21:00,2022-01-01 10:05:00,24,136,236,1978,0,47.45,-122.31167,433,SEA,2016,Boeing,B739,Medium Range,Narrow-body,120.0,5.0,0.0,10.0,-5.0,-8.89,74.15,30.24,11000.0,2.0,0.0,1.0,0.0,4.0,0.0
4257,2022-01-01,19,AS,1481,AS,1481,N248AK,BNA,SEA,2022-01-01 19:46:00,2022-01-01 17:37:00,17,129,279,1978,0,36.124443,-86.678055,599,BNA,2016,Boeing,B739,Medium Range,Narrow-body,240.0,16.0,36.0,1.0,22.22,16.11,68.31,29.62,3600.0,3.0,1.0,0.0,0.0,3.0,2.0
4258,2022-01-01,14,AS,149,AS,149,N440AS,SJC,KOA,2022-01-01 14:43:00,2022-01-01 11:45:00,14,178,296,2384,0,37.363056,-121.92861,62,SJC,2013,Boeing,B739,Medium Range,Narrow-body,120.0,3.0,0.0,6.0,2.22,0.61,89.09,30.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4259,2022-01-01,15,AS,1498,AS,1498,N364VA,SLC,SEA,2022-01-01 15:13:00,2022-01-01 15:18:00,19,-5,110,689,0,40.788334,-111.977776,4227,SLC,2016,Airbus,A320,Medium Range,Narrow-body,0.0,0.0,0.0,10.0,-11.11,-14.39,76.73,30.05,4000.0,1.0,1.0,0.0,0.0,1.0,0.0
4260,2022-01-01,2,AS,150,AS,150,N266AK,ANC,LAX,2022-01-01 02:34:00,2022-01-01 23:35:00,13,179,297,2345,0,61.174168,-149.99806,152,PANC,2016,Boeing,B739,Medium Range,Narrow-body,350.0,7.0,0.0,1.25,-5.61,-8.28,81.46,29.24,600.0,2.0,1.0,0.0,0.0,4.0,1.0
4261,2022-01-01,13,AS,154,AS,154,N512AS,OTZ,ANC,2022-01-01 13:15:00,2022-01-01 12:55:00,7,20,72,548,0,66.88472,-162.59805,14,PAOT,2008,Boeing,B738,Medium Range,Narrow-body,360.0,21.0,0.0,7.0,-22.22,-25.61,73.9,30.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4262,2022-01-01,17,AS,155,AS,155,N285AK,PDX,LAS,2022-01-01 17:53:00,2022-01-01 18:00:00,20,-7,104,763,0,45.58861,-122.59695,31,PDX,2018,Boeing,B739,Medium Range,Narrow-body,100.0,8.0,0.0,10.0,-3.28,-9.39,62.65,30.34,2700.0,3.0,1.0,1.0,0.0,3.0,0.0
4263,2022-01-01,2,AS,156,AS,156,N486AS,FAI,SEA,2022-01-01 02:02:00,2022-01-01 01:27:00,12,35,182,1533,0,64.81528,-147.85667,439,PAFA,2015,Boeing,B739,Medium Range,Narrow-body,350.0,10.0,0.0,10.0,-17.22,-23.28,59.28,29.56,5500.0,1.0,1.0,0.0,0.0,4.0,0.0
4264,2022-01-01,18,AS,157,AS,157,N524AS,PHX,ANC,2022-01-01 18:00:00,2022-01-01 18:00:00,14,0,339,2552,0,33.434166,-112.011665,1135,PHX,2009,Boeing,B738,Medium Range,Narrow-body,280.0,19.0,0.0,10.0,11.11,-3.89,34.72,30.02,6000.0,2.0,1.0,1.0,0.0,1.0,0.0
4265,2022-01-01,0,AS,158,AS,158,N532AS,SEA,DAL,2022-01-01 00:00:00,2022-01-01 12:27:00,0,0,0,1670,1,47.45,-122.31167,433,SEA,2010,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
4266,2022-01-01,18,AS,159,AS,159,N848VA,LAX,SEA,2022-01-01 18:15:00,2022-01-01 18:15:00,33,0,148,954,0,33.9425,-118.40806,125,LAX,2011,Airbus,A320,Medium Range,Narrow-body,30.0,5.0,0.0,10.0,13.89,1.72,43.63,30.13,3000.0,2.0,1.0,1.0,0.0,2.0,0.0
4267,2022-01-01,9,AS,16,AS,16,N290AK,SEA,MCO,2022-01-01 09:13:00,2022-01-01 08:55:00,14,18,298,2554,0,47.45,-122.31167,433,SEA,2018,Boeing,B739,Medium Range,Narrow-body,130.0,7.0,0.0,10.0,-5.61,-8.28,81.46,30.2,20000.0,1.0,0.0,1.0,0.0,1.0,0.0
4268,2022-01-01,10,AS,165,AS,165,N512AS,ANC,OTZ,2022-01-01 10:55:00,2022-01-01 10:25:00,12,30,77,548,0,61.174168,-149.99806,152,PANC,2008,Boeing,B738,Medium Range,Narrow-body,340.0,17.0,23.0,10.0,-8.89,-16.11,55.85,29.14,3400.0,3.0,1.0,1.0,0.0,3.0,0.0
4269,2022-01-01,20,AS,167,AS,167,N929AK,SEA,ANC,2022-01-01 20:48:00,2022-01-01 20:30:00,17,18,189,1448,0,47.45,-122.31167,433,SEA,2021,Boeing,B39M,Medium Range,Narrow-body,160.0,6.0,0.0,10.0,-1.72,-6.72,68.67,30.24,6500.0,2.0,0.0,1.0,1.0,3.0,0.0
4270,2022-01-01,0,AS,17,AS,17,N281AK,SEA,ORD,2022-01-01 00:25:00,2022-01-01 23:50:00,20,35,193,1721,0,47.45,-122.31167,433,SEA,2017,Boeing,B739,Medium Range,Narrow-body,,,,,,,,,,,,,,,
4271,2022-01-01,7,AS,171,AS,171,N305AS,LAS,SEA,2022-01-01 07:23:00,2022-01-01 07:30:00,21,-7,139,867,0,36.08,-115.15222,2181,LAS,2001,Boeing,B739,Medium Range,Narrow-body,340.0,22.0,34.0,10.0,8.28,-8.28,30.04,29.77,5000.0,2.0,1.0,1.0,0.0,2.0,0.0
4272,2022-01-01,22,AS,172,AS,172,N551AS,ANC,PHX,2022-01-01 22:16:00,2022-01-01 22:15:00,15,1,305,2552,0,61.174168,-149.99806,152,PANC,2006,Boeing,B738,Medium Range,Narrow-body,340.0,27.0,40.0,10.0,-11.72,-20.61,47.7,29.27,3000.0,3.0,1.0,1.0,0.0,2.0,0.0
4273,2022-01-01,8,AS,174,AS,174,N924AK,SEA,HNL,2022-01-01 08:05:00,2022-01-01 08:02:00,25,3,348,2677,0,47.45,-122.31167,433,SEA,2021,Boeing,B39M,Medium Range,Narrow-body,120.0,6.0,0.0,10.0,-5.61,-7.78,84.68,30.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,2022-01-01,0,AS,176,AS,176,N537AS,JNU,SEA,2022-01-01 00:00:00,2022-01-01 05:30:00,0,0,0,909,1,58.35472,-134.57834,21,PAJN,2012,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
4275,2022-01-01,23,AS,18,AS,18,N273AK,SEA,JFK,2022-01-01 23:59:00,2022-01-01 23:28:00,29,31,262,2422,0,47.45,-122.31167,433,SEA,2017,Boeing,B739,Medium Range,Narrow-body,170.0,8.0,0.0,10.0,0.0,-5.0,69.04,30.19,3500.0,3.0,1.0,0.0,1.0,3.0,0.0
4276,2022-01-01,13,AS,180,AS,180,N614AS,ANC,FAI,2022-01-01 13:42:00,2022-01-01 13:45:00,14,-3,42,261,0,61.174168,-149.99806,152,PANC,1999,Boeing,B737,Medium Range,Narrow-body,350.0,12.0,0.0,10.0,-10.0,-17.22,55.54,29.14,4200.0,1.0,1.0,0.0,0.0,4.0,0.0
4277,2022-01-01,15,AS,183,AS,183,N614AS,FAI,ANC,2022-01-01 15:35:00,2022-01-01 15:40:00,11,-5,47,261,0,64.81528,-147.85667,439,PAFA,1999,Boeing,B737,Medium Range,Narrow-body,340.0,9.0,0.0,8.0,-24.39,-30.61,56.33,29.85,3700.0,3.0,1.0,1.0,0.0,3.0,1.0
4278,2022-01-01,12,AS,184,AS,184,N612AS,ANC,ADK,2022-01-01 12:34:00,2022-01-01 12:35:00,22,-1,165,1192,0,61.174168,-149.99806,152,PANC,1999,Boeing,B737,Medium Range,Narrow-body,350.0,15.0,24.0,10.0,-9.39,-17.22,52.93,29.15,3500.0,1.0,1.0,0.0,0.0,4.0,0.0
4279,2022-01-01,0,AS,187,AS,187,N612AS,ADK,ANC,2022-01-01 00:00:00,2022-01-01 15:45:00,0,0,0,1192,1,51.88361,-176.6425,18,PADK,1999,Boeing,B737,Medium Range,Narrow-body,,,,,,,,,,,,,,,
4280,2022-01-01,19,AS,189,AS,189,N529AS,OAK,SEA,2022-01-01 19:57:00,2022-01-01 19:51:00,15,6,99,672,0,37.72111,-122.22111,9,OAK,2010,Boeing,B738,Medium Range,Narrow-body,180.0,5.0,0.0,10.0,8.28,3.28,70.73,30.26,10000.0,2.0,0.0,1.0,0.0,1.0,0.0
4281,2022-01-01,18,AS,19,AS,19,N290AK,MCO,SEA,2022-01-01 18:53:00,2022-01-01 18:30:00,15,23,354,2554,0,28.429445,-81.30889,96,MCO,2018,Boeing,B739,Medium Range,Narrow-body,190.0,14.0,0.0,10.0,28.28,16.72,49.51,30.05,3500.0,1.0,1.0,0.0,0.0,1.0,0.0
4282,2022-01-01,12,AS,194,AS,194,N284AK,PDX,TPA,2022-01-01 12:08:00,2022-01-01 12:10:00,18,-2,292,2497,0,45.58861,-122.59695,31,PDX,2017,Boeing,B739,Medium Range,Narrow-body,120.0,7.0,0.0,10.0,-3.89,-10.0,62.5,30.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,2022-01-01,0,AS,196,AS,196,N440AS,KOA,SAN,2022-01-01 00:00:00,2022-01-01 16:20:00,0,0,0,2556,1,19.73889,-156.04556,47,PHKO,2013,Boeing,B739,Medium Range,Narrow-body,,,,,,,,,,,,,,,
4284,2022-01-01,6,AS,197,AS,197,N566AS,PDX,ANC,2022-01-01 06:43:00,2022-01-01 06:10:00,14,33,208,1542,0,45.58861,-122.59695,31,PDX,2007,Boeing,B738,Medium Range,Narrow-body,130.0,8.0,0.0,10.0,-2.22,-9.39,57.93,30.22,3100.0,1.0,1.0,0.0,0.0,3.0,0.0
4285,2022-01-01,0,AS,199,AS,199,N270AK,LAX,ANC,2022-01-01 00:00:00,2022-01-01 23:59:00,0,0,0,2345,1,33.9425,-118.40806,125,LAX,2017,Boeing,B739,Medium Range,Narrow-body,,,,,,,,,,,,,,,
4286,2022-01-01,14,AS,2,AS,2,N930VA,SEA,DCA,2022-01-01 14:06:00,2022-01-01 14:05:00,22,1,258,2329,0,47.45,-122.31167,433,SEA,2019,Airbus,A21N,Medium Range,Narrow-body,130.0,7.0,0.0,10.0,-4.39,-8.28,74.27,30.23,8000.0,1.0,0.0,1.0,0.0,4.0,0.0
4287,2022-01-01,15,AS,20,AS,20,N523AS,SEA,MCO,2022-01-01 15:47:00,2022-01-01 15:35:00,41,12,314,2554,0,47.45,-122.31167,433,SEA,2009,Boeing,B738,Medium Range,Narrow-body,120.0,8.0,0.0,10.0,-3.89,-7.78,74.36,30.25,8000.0,1.0,0.0,1.0,0.0,4.0,0.0
4288,2022-01-01,5,AS,2001,QX,2001,N436QX,YKM,SEA,2022-01-01 05:27:00,2022-01-01 05:30:00,4,-3,29,103,0,46.568054,-120.54417,1099,YKM,2009,Bombardier,DH8D,Short Range,Narrow-body,130.0,4.0,0.0,10.0,-6.72,-13.89,56.71,30.2,2900.0,1.0,1.0,0.0,0.0,4.0,0.0
4289,2022-01-01,23,AS,2004,QX,2004,N442QX,SEA,YKM,2022-01-01 23:06:00,2022-01-01 22:55:00,13,11,23,103,0,47.45,-122.31167,433,SEA,2011,Bombardier,DH8D,Short Range,Narrow-body,170.0,8.0,0.0,10.0,0.0,-5.0,69.04,30.19,3500.0,3.0,1.0,0.0,1.0,3.0,0.0
4290,2022-01-01,7,AS,2011,QX,2011,N627QX,FAI,ANC,2022-01-01 07:29:00,2022-01-01 07:00:00,26,29,48,261,0,64.81528,-147.85667,439,PAFA,2017,Embraer,E75L,Short Range,Narrow-body,220.0,3.0,0.0,10.0,-23.28,-27.22,70.02,29.62,5000.0,1.0,1.0,0.0,0.0,3.0,1.0
4291,2022-01-01,16,AS,2017,QX,2017,N643QX,GEG,SAN,2022-01-01 16:50:00,2022-01-01 08:00:00,22,530,137,1027,0,47.619167,-117.53528,2376,GEG,2018,Embraer,E75L,Short Range,Narrow-body,170.0,3.0,0.0,10.0,-14.39,-17.22,79.05,30.23,2800.0,3.0,1.0,1.0,0.0,3.0,0.0
4292,2022-01-01,9,AS,2020,QX,2020,N434MK,IDA,SEA,2022-01-01 09:14:00,2022-01-01 09:00:00,23,14,116,566,0,43.51361,-112.07083,4744,IDA,2008,Bombardier,DH8D,Short Range,Narrow-body,0.0,0.0,0.0,10.0,-18.28,-21.11,78.4,29.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,2022-01-01,9,AS,2022,QX,2022,N627QX,ANC,FAI,2022-01-01 09:28:00,2022-01-01 08:50:00,10,38,44,261,0,61.174168,-149.99806,152,PANC,2017,Embraer,E75L,Short Range,Narrow-body,350.0,9.0,0.0,10.0,-7.78,-14.39,59.06,29.14,3500.0,3.0,1.0,1.0,0.0,4.0,0.0
4294,2022-01-01,0,AS,2023,QX,2023,N632QX,RNO,SEA,2022-01-01 00:00:00,2022-01-01 07:00:00,0,0,0,564,1,39.49917,-119.76806,4415,RNO,2018,Embraer,E75L,Short Range,Narrow-body,,,,,,,,,,,,,,,
4295,2022-01-01,9,AS,2024,QX,2024,N401QX,SEA,FAT,2022-01-01 09:47:00,2022-01-01 09:50:00,13,-3,118,748,0,47.45,-122.31167,433,SEA,2001,Bombardier,DH8D,Short Range,Narrow-body,130.0,7.0,0.0,10.0,-5.61,-8.28,81.46,30.2,20000.0,1.0,0.0,1.0,0.0,1.0,0.0
4296,2022-01-01,15,AS,2025,QX,2025,N634QX,SEA,SBP,2022-01-01 15:54:00,2022-01-01 15:35:00,25,19,112,847,0,47.45,-122.31167,433,SEA,2018,Embraer,E75L,Short Range,Narrow-body,120.0,8.0,0.0,10.0,-3.89,-7.78,74.36,30.25,8000.0,1.0,0.0,1.0,0.0,4.0,0.0
4297,2022-01-01,11,AS,2027,QX,2027,N627QX,FAI,ANC,2022-01-01 11:04:00,2022-01-01 10:35:00,8,29,50,261,0,64.81528,-147.85667,439,PAFA,2017,Embraer,E75L,Short Range,Narrow-body,350.0,9.0,0.0,9.0,-22.22,-27.78,60.61,29.73,5500.0,3.0,1.0,1.0,0.0,3.0,1.0
4298,2022-01-01,12,AS,2028,QX,2028,N401QX,FAT,SEA,2022-01-01 12:52:00,2022-01-01 12:55:00,9,-3,138,748,0,36.77667,-119.71889,336,FAT,2001,Bombardier,DH8D,Short Range,Narrow-body,80.0,3.0,0.0,1.0,1.72,0.61,92.32,30.06,100.0,2.0,1.0,0.0,0.0,4.0,1.0
4299,2022-01-01,17,AS,2030,QX,2030,N439QX,GTF,SEA,2022-01-01 17:23:00,2022-01-01 17:25:00,17,-2,106,512,0,47.482224,-111.37028,3680,GTF,2009,Bombardier,DH8D,Short Range,Narrow-body,220.0,19.0,0.0,10.0,-13.28,-20.61,54.07,29.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,2022-01-01,7,AS,2036,QX,2036,N443QX,RDD,SEA,2022-01-01 07:16:00,2022-01-01 07:10:00,9,6,93,479,0,40.50889,-122.293335,505,RDD,2011,Bombardier,DH8D,Short Range,Narrow-body,320.0,6.0,0.0,10.0,4.39,-0.61,69.96,30.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4301,2022-01-01,18,AS,2037,QX,2037,N434MK,SEA,RDD,2022-01-01 18:16:00,2022-01-01 17:40:00,13,36,88,479,0,47.45,-122.31167,433,SEA,2008,Bombardier,DH8D,Short Range,Narrow-body,140.0,6.0,0.0,10.0,-3.28,-7.22,74.16,30.27,7000.0,3.0,0.0,1.0,0.0,3.0,0.0
4302,2022-01-01,16,AS,2039,QX,2039,N632QX,SEA,STS,2022-01-01 16:07:00,2022-01-01 15:35:00,15,32,89,618,0,47.45,-122.31167,433,SEA,2018,Embraer,E75L,Short Range,Narrow-body,140.0,8.0,0.0,10.0,-3.28,-8.28,68.34,30.25,7500.0,2.0,0.0,1.0,0.0,4.0,0.0
4303,2022-01-01,12,AS,2040,QX,2040,N404QX,SEA,HLN,2022-01-01 12:13:00,2022-01-01 12:20:00,10,-7,74,491,0,47.45,-122.31167,433,SEA,2001,Bombardier,DH8D,Short Range,Narrow-body,120.0,5.0,0.0,10.0,-5.0,-8.89,74.15,30.24,11000.0,2.0,0.0,1.0,0.0,4.0,0.0
4304,2022-01-01,19,AS,2042,QX,2042,N639QX,SEA,PDX,2022-01-01 19:34:00,2022-01-01 19:30:00,10,4,29,129,0,47.45,-122.31167,433,SEA,2018,Embraer,E75L,Short Range,Narrow-body,140.0,8.0,0.0,10.0,-2.78,-6.72,74.25,30.26,7000.0,2.0,0.0,1.0,0.0,3.0,0.0
4305,2022-01-01,10,AS,2043,QX,2043,N639QX,STS,SEA,2022-01-01 10:01:00,2022-01-01 10:05:00,9,-4,97,618,0,38.509724,-122.812775,128,STS,2018,Embraer,E75L,Short Range,Narrow-body,0.0,0.0,0.0,10.0,1.11,0.0,92.29,30.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,2022-01-01,21,AS,2045,QX,2045,N650QX,BOI,PDX,2022-01-01 21:00:00,2022-01-01 21:00:00,26,0,63,344,0,43.564445,-116.22278,2871,BOI,2019,Embraer,E75L,Short Range,Narrow-body,0.0,0.0,0.0,10.0,-7.22,-13.89,58.94,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4307,2022-01-01,13,AS,2046,QX,2046,N442QX,BIL,SEA,2022-01-01 13:52:00,2022-01-01 13:40:00,11,12,131,664,0,45.807777,-108.54361,3652,BIL,2011,Bombardier,DH8D,Short Range,Narrow-body,220.0,9.0,0.0,10.0,-26.11,-29.39,73.86,29.95,6000.0,1.0,1.0,0.0,0.0,1.0,0.0
4308,2022-01-01,13,AS,2047,QX,2047,N402QX,ALW,SEA,2022-01-01 13:48:00,2022-01-01 13:45:00,5,3,52,213,0,46.0925,-118.284164,1194,ALW,2001,Bombardier,DH8D,Short Range,Narrow-body,110.0,6.0,0.0,10.0,-16.72,-20.61,71.82,30.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4309,2022-01-01,8,AS,205,AS,205,N408AS,EWR,LAX,2022-01-01 08:58:00,2022-01-01 08:05:00,17,53,349,2454,0,40.6925,-74.16861,18,EWR,2012,Boeing,B739,Medium Range,Narrow-body,70.0,4.0,0.0,6.0,10.0,8.89,92.8,29.88,800.0,3.0,1.0,0.0,0.0,4.0,1.0
4310,2022-01-01,18,AS,2052,QX,2052,N448QX,SEA,IDA,2022-01-01 18:36:00,2022-01-01 18:37:00,10,-1,87,566,0,47.45,-122.31167,433,SEA,2012,Bombardier,DH8D,Short Range,Narrow-body,140.0,6.0,0.0,10.0,-3.28,-7.22,74.16,30.27,7000.0,3.0,0.0,1.0,0.0,3.0,0.0
4311,2022-01-01,10,AS,2055,QX,2055,N633QX,BOI,SFO,2022-01-01 10:01:00,2022-01-01 09:35:00,17,26,81,522,0,43.564445,-116.22278,2871,BOI,2018,Embraer,E75L,Short Range,Narrow-body,0.0,0.0,0.0,10.0,-16.72,-19.39,79.79,30.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4312,2022-01-01,8,AS,2056,QX,2056,N635QX,SEA,MRY,2022-01-01 08:58:00,2022-01-01 09:00:00,10,-2,106,750,0,47.45,-122.31167,433,SEA,2018,Embraer,E75L,Short Range,Narrow-body,120.0,6.0,0.0,10.0,-5.61,-7.78,84.68,30.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4313,2022-01-01,0,AS,2067,QX,2067,N401QX,PUW,SEA,2022-01-01 00:00:00,2022-01-01 06:00:00,0,0,0,250,2,46.741665,-117.111664,2556,PUW,2001,Bombardier,DH8D,Short Range,Narrow-body,,,,,,,,,,,,,,,
4314,2022-01-01,5,AS,2073,QX,2073,N627QX,ANC,FAI,2022-01-01 05:37:00,2022-01-01 05:15:00,25,22,44,261,0,61.174168,-149.99806,152,PANC,2017,Embraer,E75L,Short Range,Narrow-body,20.0,4.0,0.0,9.0,-5.61,-8.28,81.46,29.18,900.0,2.0,1.0,0.0,0.0,4.0,1.0
4315,2022-01-01,7,AS,2074,QX,2074,N634QX,SEA,SBA,2022-01-01 07:55:00,2022-01-01 07:05:00,41,50,118,908,0,47.45,-122.31167,433,SEA,2018,Embraer,E75L,Short Range,Narrow-body,120.0,5.0,0.0,10.0,-4.39,-7.22,80.59,30.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,2022-01-01,11,AS,2075,QX,2075,N634QX,SBA,SEA,2022-01-01 11:10:00,2022-01-01 10:41:00,19,29,141,908,0,34.42611,-119.84139,13,SBA,2018,Embraer,E75L,Short Range,Narrow-body,0.0,4.0,0.0,10.0,3.28,0.0,79.08,29.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4317,2022-01-01,10,AS,2077,QX,2077,N442QX,SEA,BIL,2022-01-01 10:01:00,2022-01-01 09:50:00,13,11,104,664,0,47.45,-122.31167,433,SEA,2011,Bombardier,DH8D,Short Range,Narrow-body,120.0,8.0,0.0,10.0,-5.0,-8.28,77.77,30.22,16000.0,2.0,0.0,1.0,0.0,4.0,0.0
4318,2022-01-01,14,AS,2081,QX,2081,N452QX,SEA,SUN,2022-01-01 14:09:00,2022-01-01 14:14:00,12,-5,77,475,0,47.45,-122.31167,433,SEA,2013,Bombardier,DH8D,Short Range,Narrow-body,130.0,7.0,0.0,10.0,-4.39,-8.28,74.27,30.23,8000.0,1.0,0.0,1.0,0.0,4.0,0.0
4319,2022-01-01,7,AS,2084,QX,2084,N638QX,SEA,ICT,2022-01-01 07:03:00,2022-01-01 07:00:00,12,3,177,1430,0,47.45,-122.31167,433,SEA,2018,Embraer,E75L,Short Range,Narrow-body,120.0,5.0,0.0,10.0,-4.39,-7.22,80.59,30.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320,2022-01-01,14,AS,2085,QX,2085,N638QX,ICT,SEA,2022-01-01 14:06:00,2022-01-01 14:00:00,34,6,213,1430,0,37.65,-97.43305,1333,ICT,2018,Embraer,E75L,Short Range,Narrow-body,360.0,15.0,24.0,0.25,-8.28,-10.61,83.25,29.82,700.0,1.0,1.0,0.0,0.0,0.0,2.0
4321,2022-01-01,23,AS,2086,QX,2086,N422QX,SEA,ALW,2022-01-01 23:05:00,2022-01-01 22:53:00,16,12,40,213,0,47.45,-122.31167,433,SEA,2007,Bombardier,DH8D,Short Range,Narrow-body,170.0,8.0,0.0,10.0,0.0,-5.0,69.04,30.19,3500.0,3.0,1.0,0.0,1.0,3.0,0.0
4322,2022-01-01,0,AS,2087,QX,2087,N430QX,ALW,SEA,2022-01-01 00:00:00,2022-01-01 05:05:00,0,0,0,213,1,46.0925,-118.284164,1194,ALW,2007,Bombardier,DH8D,Short Range,Narrow-body,,,,,,,,,,,,,,,
4323,2022-01-01,6,AS,209,AS,209,N273AK,SAN,SEA,2022-01-01 06:12:00,2022-01-01 06:15:00,21,-3,156,1050,0,32.733612,-117.18972,17,SAN,2017,Boeing,B739,Medium Range,Narrow-body,190.0,6.0,0.0,10.0,14.39,9.39,71.9,29.88,4100.0,1.0,1.0,0.0,0.0,3.0,0.0
4324,2022-01-01,15,AS,2091,QX,2091,N448QX,MFR,SEA,2022-01-01 15:51:00,2022-01-01 15:51:00,8,0,71,352,0,42.375,-122.87334,1335,MFR,2012,Bombardier,DH8D,Short Range,Narrow-body,0.0,0.0,0.0,10.0,0.0,-1.11,92.22,30.24,600.0,2.0,1.0,0.0,0.0,4.0,0.0
